code,name,description,language,category,category-name,category-description
52010,Food assistance,"Supply of edible human food under national or international programmes including transport costs, cash payments made for food supplies; project food assistance aid and food assistance aid for market sales when benefiting sector not specified. Excludes food security policy and administrative management (43071), household food security programmes (43072) and emergency food assistance aid (72040). Report as multilateral: i) food assistance aid by EU financed out of its budget and allocated pro rata to EU member countries; and ii) core contributions to the World Food Programme.",en,520,Development Food Assistance,
53030,Import support (capital goods),Capital goods and services; lines of credit.,en,530,Other Commodity Assistance,Non-food commodity assistance (when benefiting sector not specified).
53040,Import support (commodities),"Commodities, general goods and services, oil imports.",en,530,Other Commodity Assistance,Non-food commodity assistance (when benefiting sector not specified).
60010,Action relating to debt,Actions falling outside the code headings below.,en,600,Action Relating to Debt,
60020,Debt forgiveness,,en,600,Action Relating to Debt,
60030,Relief of multilateral debt,Grants or credits to cover debt owed to multilateral financial institutions; including contributions to Heavily Indebted Poor Countries (HIPC) Trust Fund.,en,600,Action Relating to Debt,
60040,Rescheduling and refinancing,,en,600,Action Relating to Debt,
60061,Debt for development swap,"Allocation of debt claims to use for development (e.g., debt for education, debt for environment).",en,600,Action Relating to Debt,
60062,Other debt swap,Where the debt swap benefits an external agent i.e. is not specifically for development purposes.,en,600,Action Relating to Debt,
60063,Debt buy-back,Purchase of debt for the purpose of cancellation.,en,600,Action Relating to Debt,
72010,Material relief assistance and services,"Shelter, water, sanitation, education, health services including supply of medicines and malnutrition management, including medical nutrition management; supply of other nonfood relief items (including cash and voucher delivery modalities) for the benefit of crisisaffected people, including refugees and internally displaced people in developing countries, Includes assistance delivered by or coordinated by international civil protection units in the immediate aftermath of a disaster (in-kind assistance, deployment of specially-equipped teams, logistics and transportation, or assessment and coordination by experts sent to the field). Also includes measures to promote and protect the safety, well-being, dignity and integrity of crisis-affected people including refugees and internally displaced persons in developing countries. (Activities designed to protect the security of persons or properties through the use or display of force are not reportable as ODA.)",en,720,Emergency Response,An emergency is a situation which results from man made crises and/or natural disasters.
72011,Basic Health Care Services in Emergencies,"Provision of health services (basic health services, mental health, sexual and reproductive health), medical nutritional intervention (therapeutic feeding and medical interventions for treating malnutrition) and supply of medicines for the benefit of affected people. Excludes supplemental feeding (72040).",en,720,Emergency Response,An emergency is a situation which results from man made crises and/or natural disasters.
72012,Education in emergencies,"Support for education facilities (including restoring pre-existing essential infrastructure and school facilities), teaching, training and learning materials (including digital technologies, as appropriate) and immediate access to quality basic and primary education (including formal and non-formal education), and secondary education (including vocational training and secondary level technical education) in emergencies for the benefit of affected children and youth, particularly targeting girls and women and refugees, life skills for youth and adults, and vocational training for youth and adults",en,720,Emergency Response,An emergency is a situation which results from man made crises and/or natural disasters.
72040,Emergency food assistance,"Provision and distribution of food; cash and vouchers for the purchase of food; non-medical nutritional interventions for the benefit of crisis-affected people, including refugees and internally displaced people in developing countries in emergency situations. Includes logistical costs. Excludes non-emergency food assistance (52010), food security policy and administrative management (43071), household food programmes (43072) and medical nutrition interventions (therapeutic feeding) (72010 and 72011).",en,720,Emergency Response,An emergency is a situation which results from man made crises and/or natural disasters.
72050,Relief co-ordination and support services,"Measures to co-ordinate the assessment and safe delivery of humanitarian aid, including logistic, transport and communication systems; direct financial or technical support to national governments of affected countries to manage a disaster situation; activities to build an evidence base for humanitarian financing and operations, sharing this information and developing standards and guidelines for more effective response; funding for identifying and sharing innovative and scalable solutions to deliver effective humanitarian assistance.",en,720,Emergency Response,An emergency is a situation which results from man made crises and/or natural disasters.
73010,Immediate post-emergency reconstruction and rehabilitation,"Social and economic rehabilitation in the aftermath of emergencies to facilitate recovery and resilience building and enable populations to restore their livelihoods in the wake of an emergency situation (e.g. trauma counselling and treatment, employment programmes). Includes infrastructure necessary for the delivery of humanitarian aid; restoring pre-existing essential infrastructure and facilities (e.g. water and sanitation, shelter, health care services, education); rehabilitation of basic agricultural inputs and livestock. Excludes longer-term reconstruction (“build back better”) which is reportable against relevant sectors.",en,730,Reconstruction Relief & Rehabilitation,This relates to activities during and in the aftermath of an emergency situation.  Longer-term activities to improve the level of infrastructure or social services should be reported under the relevant economic and social sector codes. See also guideline on distinguishing humanitarian from sector-allocable aid.
74010,Disaster prevention and preparedness,"Disaster risk reduction activities (e.g. developing knowledge, natural risks cartography, legal norms for construction); early warning systems; emergency contingency stocks and contingency planning including preparations for forced displacement.",en,740,Disaster Prevention & Preparedness,See code 43060 for disaster risk reduction.
74020,Multi-hazard response preparedness,"Building the responsiveness, capability and capacity of international, regional and national humanitarian actors to disasters. Support to the institutional capacities of national and local government, specialised humanitarian bodies, and civil society organisations to anticipate, respond and recover from the impact of potential, imminent and current hazardous events and emergency situations that pose humanitarian threats and could call for a humanitarian response. This includes risk analysis and assessment, mitigation, preparedness, such as stockpiling of emergency items and training and capacity building aimed to increase the speed and effectiveness of lifesaving assistance delivered in the occurrence of crisis.",en,740,Disaster Prevention & Preparedness,See code 43060 for disaster risk reduction.
91010,Administrative costs (non-sector allocable),,en,910,Administrative Costs of Donors,
92010,Support to national NGOs,In the donor country.,en,920,SUPPORT TO NON- GOVERNMENTAL ORGANISATIONS (NGOs),In the donor country.
92020,Support to international NGOs,,en,920,SUPPORT TO NON- GOVERNMENTAL ORGANISATIONS (NGOs),In the donor country.
92030,Support to local and regional NGOs,In the recipient country or region.,en,920,SUPPORT TO NON- GOVERNMENTAL ORGANISATIONS (NGOs),In the donor country.
93010,Refugees/asylum seekers  in donor countries (non-sector allocable),"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months, when costs cannot be disaggregated. See section II.6 and Annex 17.",en,930,Refugees in Donor Countries,
93011,Refugees/asylum seekers in donor countries - food and shelter,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months – food and shelter: - Food and other essential temporary sustenance provisions such as clothing. - Temporary accommodation facilities (e.g. reception centres, containers, tent camps). In respect of buildings, only the costs of maintenance and upkeep may be reported as ODA. The cost of renting temporary accommodation facilities is eligible. (All construction costs are excluded).",en,930,Refugees in Donor Countries,
93012,Refugees/asylum seekers in donor countries - training,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months – training: - Early childhood education, primary and secondary education for children (this includes school costs but excludes vocational training), as part of temporary sustenance. - Language training and other ad-hoc basic training for refugees e.g. basic life skills for youth and adults (literacy and numeracy training).",en,930,Refugees in Donor Countries,
93013,Refugees/asylum seekers in donor countries - health,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months: basic health care and psycho-social support for persons with specific needs e.g. unaccompanied minors, persons with disabilities, survivors of violence and torture.",en,930,Refugees in Donor Countries,
93014,Refugees/asylum seekers in donor countries - other temporary sustenance,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months: temporary sustenance other than food and shelter (code 93011), training (93012) and health (93013), i.e.  cash “pocket money” to cover subsistence costs and assistance in the asylum procedure: translation of documents, legal and administrative counselling, interpretation services.",en,930,Refugees in Donor Countries,
93015,Refugees/asylum seekers in donor countries - voluntary repatriation,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months: voluntary repatriation of refugees to a developing country during first twelve months.",en,930,Refugees in Donor Countries,
93016,Refugees/asylum seekers in donor countries - transport,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months: transport to the host country in the case of resettlement programmes and transport within the host country.",en,930,Refugees in Donor Countries,
93017,Refugees/asylum seekers in donor countries - rescue at sea,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months: rescue of refugees at sea when it is the main purpose of the operation. Only the additional costs related to the operation may be counted.",en,930,Refugees in Donor Countries,
93018,Refugees/asylum seekers in donor countries - administrative costs,"Costs incurred in donor countries for basic assistance to asylum seekers and refugees from developing countries, up to 12 months: administrative costs. Only overhead costs attached to the direct provision of temporary sustenance to refugees are eligible. This includes costs of personnel assigned to provide eligible services to refugees, but does not include costs of personnel who are not involved in the direct execution of these services, e.g. management, human resources, information technology.",en,930,Refugees in Donor Countries,
99810,Sectors not specified,Contributions to general development of the recipient should be included under programme assistance (51010).,en,998,Unallocated / Unspecified,Contributions to general development of the recipient should be included under programme assistance (51010).
99820,Promotion of development awareness (non-sector allocable),"Spending in donor country for heightened awareness/interest in development co-operation (brochures, lectures, special research projects, etc.).",en,998,Unallocated / Unspecified,Contributions to general development of the recipient should be included under programme assistance (51010).
